x,y,cell_id,population ,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV
-2.1862247,53.5194767,4.95E+18,80,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2147075,53.4852729,8.81E+18,35,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2148348,53.5104403,-2.41E+18,99,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1844937,53.4682454,-3.99E+18,83,0,0,1,0,0.25,0.25,0.5,1,2
-2.184646,53.5033,-3.90E+18,143,1,1,2,3,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.1848301,53.5455452,-8.71E+18,25,0,0,0,1,0.25,0.25,0.5,1,2
-2.2129707,53.4394348,-1.69E+18,262,0,0,1,0,0.25,0.25,0.5,1,2
-2.2130607,53.4574116,-3.22E+18,129,4,2,2,1,2.25,1.583333333,1.258305739,0.703703704,0.559246995
-2.213205,53.4861744,-7.46E+18,65,1,3,0,0,1,2,1.414213562,2,1.414213562
-2.2132727,53.499657,-6.03E+18,44,0,1,0,0,0.25,0.25,0.5,1,2
-2.2134083,53.5266219,-5.10E+17,58,0,0,1,0,0.25,0.25,0.5,1,2
-2.2115726,53.4610097,-8.21E+18,57,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2116935,53.4852783,7.97E+18,12,1,0,0,0,0.25,0.25,0.5,1,2
-2.1830338,53.4790338,-7.87E+18,82,2,0,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1830609,53.4853256,8.30E+18,146,2,5,3,1,2.75,2.916666667,1.707825128,1.060606061,0.621027319
-2.1830686,53.4871233,-4.48E+18,93,3,2,1,4,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.1831229,53.499707,2.17E+18,58,3,0,3,2,2,2,1.414213562,1,0.707106781
-2.1831268,53.5006059,6.24E+18,67,0,0,1,3,1,2,1.414213562,2,1.414213562
-2.1831772,53.5122907,-6.83E+18,34,1,0,0,0,0.25,0.25,0.5,1,2
-2.1832083,53.5194814,-4.00E+18,40,0,4,1,0,1.25,3.583333333,1.892969449,2.866666667,1.514375559
-2.1832432,53.5275709,-1.68E+18,14,0,0,0,1,0.25,0.25,0.5,1,2
-2.183356,53.5536369,2.39E+18,5,0,0,1,0,0.25,0.25,0.5,1,2
-2.2099644,53.4403389,6.60E+18,174,0,1,0,0,0.25,0.25,0.5,1,2
-2.2101421,53.4762926,-8.20E+18,50,2,2,1,0,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.210151,53.4780903,-5.68E+18,53,1,0,2,3,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.1816693,53.512293,-5.25E+18,76,3,3,2,2,2.5,0.333333333,0.577350269,0.133333333,0.230940108
-2.181677,53.5140907,-8.38E+18,47,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1817117,53.5221802,-3.44E+18,81,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1817155,53.523079,-6.73E+18,87,0,0,2,0,0.5,1,1,2,2
-2.1818042,53.5437521,2.47E+17,47,0,1,0,0,0.25,0.25,0.5,1,2
-2.1818119,53.5455498,7.01E+18,47,0,0,0,1,0.25,0.25,0.5,1,2
-2.2102622,53.5005612,-7.44E+18,75,1,2,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2085295,53.4547231,2.13E+18,182,0,1,2,4,1.75,2.916666667,1.707825128,1.666666667,0.975900073
-2.2085604,53.461015,3.47E+18,5,0,2,0,0,0.5,1,1,2,2
-2.2085648,53.4619138,-3.61E+18,55,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2086442,53.4780929,8.87E+18,82,3,0,2,1,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2086575,53.4807894,-3.33E+17,107,1,3,2,1,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.2087901,53.5077545,8.33E+18,43,1,0,0,0,0.25,0.25,0.5,1,2
-2.2088033,53.510451,3.73E+18,137,0,0,0,1,0.25,0.25,0.5,1,2
-2.1800126,53.4772407,-3.86E+18,57,0,0,0,1,0.25,0.25,0.5,1,2
-2.1800622,53.4889256,3.15E+18,74,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1801156,53.5015093,-5.97E+18,7,1,0,0,0,0.25,0.25,0.5,1,2
-2.1801461,53.5087,-4.45E+18,73,0,2,2,1,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1801919,53.519486,-2.65E+18,84,3,0,0,0,0.75,2.25,1.5,3,2
-2.180211,53.5239801,-2.53E+18,69,0,1,0,0,0.25,0.25,0.5,1,2
-2.1802225,53.5266766,-6.71E+18,124,2,0,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1803104,53.5473497,3.09E+18,52,0,0,0,1,0.25,0.25,0.5,1,2
-2.2070893,53.4682083,6.70E+18,81,2,2,2,2,2,0,0,0,0
-2.2071244,53.475399,5.27E+18,84,0,1,3,5,2.25,4.916666667,2.217355783,2.185185185,0.985491459
-2.2071507,53.480792,6.15E+18,68,1,2,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1785399,53.4853325,-7.00E+18,109,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1785475,53.4871302,2.44E+18,76,3,2,2,1,2,0.666666667,0.816496581,0.333333333,0.40824829
-2.1785929,53.4979162,-4.57E+18,98,1,4,6,0,2.75,7.583333333,2.753785274,2.757575758,1.001376463
-2.1786231,53.5051069,-1.46E+18,17,0,0,0,1,0.25,0.25,0.5,1,2
-2.1786534,53.5122976,1.38E+18,81,4,2,0,2,2,2.666666667,1.632993162,1.333333333,0.816496581
-2.178661,53.5140952,-1.89E+18,76,1,2,3,1,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.1786648,53.5149941,-3.36E+18,86,1,1,2,1,1.25,0.25,0.5,0.2,0.4
-2.1786723,53.5167917,4.00E+18,19,0,2,0,0,0.5,1,1,2,2
-2.1786799,53.5185894,4.16E+18,65,1,0,0,0,0.25,0.25,0.5,1,2
-2.1786989,53.5230836,8.55E+18,84,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1787026,53.5239824,-7.97E+18,53,1,0,0,0,0.25,0.25,0.5,1,2
-2.2072999,53.5113524,-1.52E+18,86,0,0,1,0,0.25,0.25,0.5,1,2
-2.2073042,53.5122513,9.15E+18,104,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1770667,53.4934243,7.51E+18,15,1,0,0,0,0.25,0.25,0.5,1,2
-2.1770704,53.4943231,4.36E+17,55,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1770892,53.4988173,4.07E+18,66,3,2,2,0,1.75,1.583333333,1.258305739,0.904761905,0.719031851
-2.1771042,53.5024126,-5.35E+18,37,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1771079,53.5033115,3.18E+18,81,3,1,1,3,2,1.333333333,1.154700538,0.666666667,0.577350269
-2.1771305,53.5087045,-5.87E+18,85,5,4,2,0,2.75,4.916666667,2.217355783,1.787878788,0.806311194
-2.1772657,53.5410625,-6.36E+16,80,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2055221,53.4556271,8.92E+18,114,3,2,1,1,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.2055308,53.4574248,-5.75E+18,111,0,0,0,1,0.25,0.25,0.5,1,2
-2.2056264,53.4771993,3.46E+18,68,4,1,4,3,3,2,1.414213562,0.666666667,0.471404521
-2.2058094,53.5149504,7.93E+18,218,0,0,1,0,0.25,0.25,0.5,1,2
-2.1754814,53.4745509,-5.34E+16,112,0,1,0,0,0.25,0.25,0.5,1,2
-2.1756561,53.5167962,-5.50E+18,70,2,1,1,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.1757866,53.5482553,-6.86E+18,86,0,1,0,0,0.25,0.25,0.5,1,2
-2.173949,53.4682612,5.65E+18,61,0,0,0,1,0.25,0.25,0.5,1,2
-2.1740595,53.4952264,6.04E+18,111,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1740816,53.5006194,-9.48E+16,170,4,4,3,3,3.5,0.333333333,0.577350269,0.095238095,0.16495722
-2.1741443,53.5158996,6.35E+18,16,0,1,0,0,0.25,0.25,0.5,1,2
-2.2040507,53.4628204,-3.62E+18,26,0,0,0,1,0.25,0.25,0.5,1,2
-2.2041111,53.4754042,-8.29E+18,77,5,3,2,2,3,2,1.414213562,0.666666667,0.471404521
-2.2041154,53.476303,-7.31E+18,65,3,0,3,2,2,2,1.414213562,1,0.707106781
-2.2041327,53.4798984,6.26E+18,66,3,0,3,1,1.75,2.25,1.5,1.285714286,0.857142857
-2.204284,53.5113576,7.90E+17,155,0,1,0,0,0.25,0.25,0.5,1,2
-2.2043707,53.5293343,8.92E+18,72,1,0,0,0,0.25,0.25,0.5,1,2
-2.1725083,53.4844425,9.59E+17,177,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1725193,53.487139,-1.91E+18,69,0,0,0,1,0.25,0.25,0.5,1,2
-2.1725558,53.4961274,-6.66E+18,55,1,2,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1725668,53.4988239,2.98E+18,67,1,1,4,3,2.25,2.25,1.5,1,0.666666667
-2.1726326,53.515003,3.10E+18,84,1,1,2,1,1.25,0.25,0.5,0.2,0.4
-2.1728011,53.5563492,-7.55E+18,38,0,0,1,0,0.25,0.25,0.5,1,2
-2.2024803,53.4493404,-5.32E+18,103,0,0,1,0,0.25,0.25,0.5,1,2
-2.2025102,53.4556323,-2.70E+18,146,3,1,1,1,1.5,1,1,0.666666667,0.666666667
-2.2025188,53.45743,5.90E+18,28,0,1,0,0,0.25,0.25,0.5,1,2
-2.2028793,53.5329322,5.49E+17,54,1,0,0,0,0.25,0.25,0.5,1,2
-2.2012597,53.5095651,1.00E+16,113,3,2,1,0,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.1709182,53.4637713,-3.01E+18,140,0,0,1,0,0.25,0.25,0.5,1,2
-2.1709616,53.4745574,-3.69E+18,141,0,0,0,1,0.25,0.25,0.5,1,2
-2.1710159,53.48804,7.80E+18,68,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1710195,53.4889389,-4.06E+18,21,1,0,0,0,0.25,0.25,0.5,1,2
-2.1710702,53.5015226,-1.36E+18,94,3,2,2,3,2.5,0.333333333,0.577350269,0.133333333,0.230940108
-2.1710847,53.5051179,-1.65E+18,102,4,1,3,4,3,2,1.414213562,0.666666667,0.471404521
-2.1711282,53.515904,2.85E+18,72,1,0,3,0,1,2,1.414213562,2,1.414213562
-2.1712407,53.5437677,3.63E+18,49,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.199587,53.474513,3.76E+18,76,0,0,3,2,1.25,2.25,1.5,1.8,1.2
-2.1996969,53.4978828,5.14E+18,38,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.199773,53.5140618,6.53E+18,99,0,0,1,0,0.25,0.25,0.5,1,2
-2.1694299,53.4682677,1.97E+18,155,1,0,0,0,0.25,0.25,0.5,1,2
-2.1694514,53.4736608,1.69E+18,105,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.169498,53.4853457,-6.06E+18,37,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1695303,53.4934352,-6.75E+18,63,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1695698,53.5033224,7.28E+18,24,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1695806,53.5060189,1.56E+18,32,0,0,1,0,0.25,0.25,0.5,1,2
-2.1696201,53.5159061,2.56E+18,56,1,2,0,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1696237,53.5168049,8.74E+18,29,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1696633,53.5266921,-2.57E+18,75,0,1,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1979757,53.4520445,-7.38E+17,273,0,0,1,0,0.25,0.25,0.5,1,2
-2.1979841,53.4538422,-6.02E+18,163,1,0,0,0,0.25,0.25,0.5,1,2
-2.1980553,53.4691225,2.08E+18,10,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1982692,53.5149631,4.78E+18,59,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1680017,53.4880443,-5.38E+18,104,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1681085,53.5150094,1.74E+18,63,3,1,0,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.1681263,53.5195036,-4.44E+18,77,1,0,3,2,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.1681441,53.5239977,-1.16E+18,57,0,0,2,3,1.25,2.25,1.5,1.8,1.2
-2.1682083,53.5401767,8.67E+18,3,0,0,0,1,0.25,0.25,0.5,1,2
-2.1682262,53.5446709,1.19E+18,95,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1965073,53.4601366,1.85E+18,58,0,1,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.196732,53.5086738,4.74E+18,17,0,0,1,0,0.25,0.25,0.5,1,2
-2.1950342,53.4673298,6.67E+18,31,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1950424,53.4691274,-1.39E+18,152,5,6,2,6,4.75,3.583333333,1.892969449,0.754385965,0.398519884
-2.1950755,53.4763182,2.99E+18,18,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1951829,53.4996879,3.54E+18,83,2,3,1,0,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.1953028,53.5257541,9.25E+17,89,0,1,0,0,0.25,0.25,0.5,1,2
-2.1664735,53.4826534,8.65E+18,97,0,1,0,0,0.25,0.25,0.5,1,2
-2.166604,53.5159104,-1.39E+18,65,1,0,0,3,1,2,1.414213562,2,1.414213562
-2.1666146,53.5186069,-5.32E+18,58,0,0,2,0,0.5,1,1,2,2
-2.1666181,53.5195057,6.68E+18,63,2,2,1,1,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.1666252,53.5213034,-6.56E+18,47,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1667419,53.5509648,-6.63E+18,120,1,2,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1935319,53.468231,4.18E+18,85,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1937,53.5050834,-2.40E+18,65,0,1,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1649771,53.485352,2.34E+18,130,0,3,0,0,0.75,2.25,1.5,3,2
-2.165019,53.4961381,6.13E+18,45,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.165047,53.5033288,-6.46E+18,66,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.165054,53.5051264,8.58E+17,65,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1651274,53.524002,-2.86E+17,56,0,1,0,0,0.25,0.25,0.5,1,2
-2.1651379,53.5266985,-5.16E+18,76,3,2,4,1,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.1651414,53.5275973,-3.93E+18,5,1,0,0,0,0.25,0.25,0.5,1,2
-2.1651975,53.5419786,-6.28E+18,29,0,0,0,2,0.5,1,1,2,2
-2.1652396,53.5527645,1.39E+18,30,0,0,1,0,0.25,0.25,0.5,1,2
-2.1920337,53.4700312,-5.25E+18,58,2,2,0,1,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1921516,53.4960975,8.54E+18,30,0,1,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1922738,53.5230625,4.54E+18,32,0,0,1,0,0.25,0.25,0.5,1,2
-2.192388,53.5482297,2.10E+18,86,0,1,0,0,0.25,0.25,0.5,1,2
-2.1634874,53.4898483,1.53E+18,22,1,0,0,0,0.25,0.25,0.5,1,2
-2.1635532,53.5069262,4.68E+18,70,2,0,0,0,0.5,1,1,2,2
-2.1635809,53.5141169,-2.94E+18,57,0,2,3,1,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.1636087,53.5213075,-8.74E+18,79,1,3,2,3,2.25,0.916666667,0.957427108,0.407407407,0.425523159
-2.1636225,53.5249029,-8.70E+18,52,1,0,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1636989,53.5446772,-1.74E+18,62,0,1,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1904507,53.4529556,7.44E+18,83,0,2,0,0,0.5,1,1,2,2
-2.1905232,53.4691347,-8.55E+18,103,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1906442,53.4960999,-3.37E+18,98,5,4,3,1,3.25,2.916666667,1.707825128,0.897435897,0.525484655
-2.1906886,53.5059871,8.44E+18,25,0,0,1,0,0.25,0.25,0.5,1,2
-2.1907412,53.5176719,-2.00E+18,13,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1891649,53.5023941,-7.53E+18,66,0,0,1,0,0.25,0.25,0.5,1,2
-2.1891809,53.5059895,-4.75E+18,70,1,1,2,1,1.25,0.25,0.5,0.2,0.4
-2.189193,53.508686,-2.99E+18,85,2,0,0,0,0.5,1,1,2,2
-2.189201,53.5104836,-2.54E+18,21,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1893454,53.5428416,6.80E+18,24,0,0,0,1,0.25,0.25,0.5,1,2
-2.1620043,53.4961422,7.54E+18,96,1,0,0,0,0.25,0.25,0.5,1,2
-2.1620077,53.497041,-2.02E+17,36,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1620214,53.5006364,-3.18E+18,34,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1620351,53.5042317,5.87E+18,53,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1621726,53.5401851,8.16E+18,25,1,0,0,0,0.25,0.25,0.5,1,2
-2.1622001,53.5473757,-7.15E+18,78,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1875342,53.4745325,6.41E+18,39,0,1,0,0,0.25,0.25,0.5,1,2
-2.1876176,53.4934082,7.69E+18,67,0,0,0,1,0.25,0.25,0.5,1,2
-2.1876613,53.5032953,-4.69E+18,58,0,0,0,1,0.25,0.25,0.5,1,2
-2.1604323,53.4790663,8.45E+18,105,0,1,0,0,0.25,0.25,0.5,1,2
-2.1605956,53.5222105,-3.64E+18,42,2,2,1,2,1.75,0.25,0.5,0.142857143,0.285714286
-2.1607012,53.5500742,4.61E+18,69,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1589895,53.4961462,-3.91E+18,40,0,0,0,1,0.25,0.25,0.5,1,2
-2.1590704,53.5177183,7.55E+18,119,6,2,6,1,3.75,6.916666667,2.62995564,1.844444444,0.701321504
-2.1590873,53.5222125,2.02E+18,93,1,2,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1860827,53.4871186,-9.15E+18,84,1,2,4,1,2,2,1.414213562,1,0.707106781
-2.1861103,53.4934105,6.45E+18,68,1,1,4,0,1.5,3,1.732050808,2,1.154700538
-2.1861497,53.5023989,-6.37E+18,62,2,2,0,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.1861537,53.5032977,5.22E+18,117,3,1,4,1,2.25,2.25,1.5,1,0.666666667
-2.1862918,53.5347569,3.61E+18,62,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1574521,53.4880587,5.62E+18,54,1,0,0,0,0.25,0.25,0.5,1,2
-2.1574821,53.4961482,6.65E+18,24,0,1,0,0,0.25,0.25,0.5,1,2
-2.1574855,53.4970471,-4.58E+18,63,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1574988,53.5006424,-1.04E+18,35,0,1,0,0,0.25,0.25,0.5,1,2
-2.157579,53.5222145,-8.52E+18,65,0,4,0,1,1.25,3.583333333,1.892969449,2.866666667,1.514375559
-2.1576759,53.5482806,3.91E+16,54,0,0,0,1,0.25,0.25,0.5,1,2
-2.1845796,53.4880198,-8.15E+18,82,0,0,2,3,1.25,2.25,1.5,1.8,1.2
-2.1846109,53.4952105,8.59E+18,86,0,2,3,0,1.25,2.25,1.5,1.8,1.2
-2.1846226,53.497907,4.34E+18,54,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1846265,53.4988059,-3.14E+18,77,1,1,3,1,1.5,1,1,0.666666667,0.666666667
-2.1846382,53.5015024,6.96E+18,88,1,3,3,3,2.5,1,1,0.4,0.4
-2.1559814,53.4979479,1.51E+18,54,0,0,0,1,0.25,0.25,0.5,1,2
-2.1560045,53.5042398,8.29E+18,63,0,0,0,3,0.75,2.25,1.5,3,2
-2.1560111,53.5060374,3.57E+18,104,2,3,1,2,2,0.666666667,0.816496581,0.333333333,0.40824829
-2.1560244,53.5096328,3.66E+18,44,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1560277,53.5105316,-4.72E+18,109,1,0,3,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.15617,53.5491814,2.89E+18,42,1,0,0,0,0.25,0.25,0.5,1,2
-2.1562065,53.5590685,-4.14E+18,36,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1830648,53.4862245,7.79E+18,106,2,2,3,3,2.5,0.333333333,0.577350269,0.133333333,0.230940108
-2.1831074,53.4961117,-6.42E+18,71,3,2,0,0,1.25,2.25,1.5,1.8,1.2
-2.1831462,53.5051,6.30E+18,40,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1832161,53.5212791,4.53E+18,33,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1832199,53.5221779,-6.54E+18,59,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1544674,53.4961522,5.61E+18,29,1,0,0,0,0.25,0.25,0.5,1,2
-2.1546116,53.5357009,3.13E+18,80,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1815616,53.4871256,-5.47E+18,74,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1815923,53.4943163,-7.53E+18,81,2,3,2,3,2.5,0.333333333,0.577350269,0.133333333,0.230940108
-2.1816231,53.501507,-2.65E+18,21,0,0,1,0,0.25,0.25,0.5,1,2
-2.18165,53.5077988,1.43E+18,53,0,1,2,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1816539,53.5086977,7.16E+18,55,1,3,0,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.1817078,53.5212814,-8.99E+18,69,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1530281,53.5150297,-1.45E+18,142,0,3,3,1,1.75,2.25,1.5,1.285714286,0.857142857
-2.153106,53.5366017,-6.10E+18,70,1,1,4,1,1.75,2.25,1.5,1.285714286,0.857142857
-2.1800088,53.4763418,4.43E+18,145,0,0,2,0,0.5,1,1,2,2
-2.1800545,53.4871279,5.46E+18,85,3,0,1,0,1,2,1.414213562,2,1.414213562
-2.180085,53.4943186,3.68E+18,110,1,3,2,2,2,0.666666667,0.816496581,0.333333333,0.40824829
-2.1801003,53.4979139,-8.33E+18,99,2,0,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1801499,53.5095988,9.08E+18,43,3,0,1,3,1.75,2.25,1.5,1.285714286,0.857142857
-2.1801575,53.5113965,-4.09E+17,99,1,3,1,2,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.1801995,53.5212836,2.74E+18,73,3,1,2,1,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.1802186,53.5257778,8.18E+18,79,1,2,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1802913,53.5428556,3.41E+18,56,0,0,1,0,0.25,0.25,0.5,1,2
-2.1803295,53.5518439,-2.55E+18,63,0,1,0,0,0.25,0.25,0.5,1,2
-2.1514238,53.4880665,-3.08E+18,111,1,0,0,0,0.25,0.25,0.5,1,2
-2.151427,53.4889653,7.06E+18,89,0,0,0,2,0.5,1,1,2,2
-2.1514655,53.4997514,2.49E+18,97,1,0,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.151488,53.5060433,-1.35E+18,76,0,2,2,2,1.5,1,1,0.666666667,0.666666667
-2.1514912,53.5069421,2.18E+18,69,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.1515522,53.52402,3.85E+18,86,4,0,1,3,2,3.333333333,1.825741858,1.666666667,0.912870929
-2.1516455,53.5500861,2.27E+18,84,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1516745,53.5581755,-7.48E+18,8,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1784229,53.4574684,4.35E+18,175,0,0,0,1,0.25,0.25,0.5,1,2
-2.1785361,53.4844336,6.67E+18,140,2,3,2,2,2.25,0.25,0.5,0.111111111,0.222222222
-2.1785437,53.4862313,-4.60E+18,56,1,2,2,0,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.178608,53.5015116,-7.15E+18,52,1,2,1,1,1.25,0.25,0.5,0.2,0.4
-2.1786421,53.5096011,1.37E+18,92,1,1,2,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.1786686,53.5158929,-7.36E+16,71,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1787595,53.5374649,2.72E+18,46,0,0,1,0,0.25,0.25,0.5,1,2
-2.1787633,53.5383637,2.56E+18,30,0,0,0,1,0.25,0.25,0.5,1,2
-2.1787785,53.541959,-7.27E+18,73,1,0,0,0,0.25,0.25,0.5,1,2
-2.1788126,53.5500485,-8.96E+18,53,0,0,1,0,0.25,0.25,0.5,1,2
-2.1499231,53.4898661,-3.87E+18,109,0,0,1,0,0.25,0.25,0.5,1,2
-2.1499294,53.4916638,3.76E+18,74,0,0,0,1,0.25,0.25,0.5,1,2
-2.1499993,53.5114382,8.15E+18,99,1,0,0,0,0.25,0.25,0.5,1,2
-2.176988,53.4745487,2.81E+17,140,0,1,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1770217,53.4826382,-9.04E+17,84,0,2,0,2,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.1770254,53.4835371,-2.38E+18,63,2,1,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1770329,53.4853347,-2.98E+18,100,2,2,1,2,1.75,0.25,0.5,0.142857143,0.285714286
-2.1772619,53.5401636,-4.52E+18,63,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.150098,53.539302,-8.83E+18,51,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1501521,53.5545821,-3.84E+18,32,0,0,1,0,0.25,0.25,0.5,1,2
-2.1501649,53.5581775,5.32E+18,15,0,0,0,1,0.25,0.25,0.5,1,2
-2.1501808,53.5626716,-1.40E+18,3,0,0,0,1,0.25,0.25,0.5,1,2
-2.1503373,53.606714,-7.07E+18,34,0,0,1,0,0.25,0.25,0.5,1,2
-2.1483751,53.478183,-5.41E+17,221,1,0,0,0,0.25,0.25,0.5,1,2
